Release Tag,Published At,Commit SHA,Commit Message,Author,Commit Date
v0.8.19,2023-02-22T14:19:40Z,411431444e179d6593a4f8bc540301e34c5f58c6,fix: remove unnecessary text in yul.rst,minaminao,2023-02-20T20:37:10Z
v0.8.20,2023-05-10T11:21:23Z,a1b79de64235f13e6b06e088fe6365c5a12d13d3,Update bugs by version entry for 0.8.20.,Daniel Kirchner,2023-05-10T10:21:29Z
v0.8.20,2023-05-10T11:21:23Z,3c77d33db86934e0958864f46fc186be65760a27,Set release date for 0.8.20.,Daniel Kirchner,2023-05-10T10:20:00Z
v0.8.20,2023-05-10T11:21:23Z,0f2bd3e8bdc5e3ca410a7651445ffc7b84a29e56,Merge pull request #14204 from ethereum/sortChangelog0_8_20,Daniel,2023-05-10T10:18:09Z
v0.8.20,2023-05-10T11:21:23Z,b730bde54d412eaefe6ad21a8143448fe86c0420,Sort and adjust changelog for 0.8.20.,Daniel Kirchner,2023-05-10T09:49:07Z
v0.8.20,2023-05-10T11:21:23Z,8366bd439b4ff955befc7c0c809fb6ed8de05ec2,Merge pull request #14205 from ethereum/fixAntlr4,Daniel,2023-05-10T10:11:21Z
v0.8.20,2023-05-10T11:21:23Z,606fbd8fcc9a42d48b7f3e61048507619de77d2a,Fix antlr grammar.,Daniel Kirchner,2023-05-10T09:59:20Z
v0.8.20,2023-05-10T11:21:23Z,328f9c8f99759cb4b3129b1cc979c682b15a58da,Merge pull request #14203 from ethereum/gitterLinkFix,Daniel,2023-05-10T09:39:16Z
v0.8.20,2023-05-10T11:21:23Z,d5c3d34bf487d5a0f0ee9d4f4ed1d7f86e60e5e7,Fix gitter link.,Daniel Kirchner,2023-05-10T09:38:24Z
v0.8.20,2023-05-10T11:21:23Z,44a30e47ca0e4c128df1f557ef52de65ff7de1aa,Merge pull request #14171 from ethereum/ast-import-via-standard-json,Daniel,2023-05-09T20:22:31Z
v0.8.20,2023-05-10T11:21:23Z,4837d4236110660871f0a5d8ac1a93ad9e7b6a96,Add experimental support to import AST via Standard JSON.,Alexander Arlt,2023-04-28T16:29:59Z
v0.8.20,2023-05-10T11:21:23Z,a02a7206d87b2409e38c2850f0291ef75b0f97f4,Merge pull request #14201 from ethereum/fix-hidden-overload-warning-in-types,Daniel,2023-05-09T18:47:26Z
v0.8.20,2023-05-10T11:21:23Z,3bec4c09befd87159a74a628580338f5772e44c6,Disable dangling-reference warning,Nikola Matic,2023-05-09T17:54:00Z
v0.8.20,2023-05-10T11:21:23Z,3bab14747ece3e0d13c5489ae11f59833208b706,Fix hidden-overload in Types and remove CMake hack,Nikola Matic,2023-05-09T17:33:02Z
v0.8.20,2023-05-10T11:21:23Z,d370f53b7e025780182b4cd539d560f3e3abefd7,Merge pull request #14180 from ethereum/fix_override_error,Daniel,2023-05-09T17:23:06Z
v0.8.20,2023-05-10T11:21:23Z,0d0bcf628d658fe962b4957fa03bbe4a3cffe64b,Merge pull request #14199 from ethereum/evmoneDockerUpdate,Daniel,2023-05-09T17:20:40Z
v0.8.20,2023-05-10T11:21:23Z,4c4eadd893d8abf51e78d98e38941458dfc8ef78,Merge pull request #14200 from ethereum/updateEvmone,Daniel,2023-05-09T17:20:22Z
v0.8.20,2023-05-10T11:21:23Z,75a0c486a8cfbd4ae48266dd3781652114e24256,Adjust gas expectations due to new creation costs.,Daniel Kirchner,2023-05-09T16:22:44Z
v0.8.20,2023-05-10T11:21:23Z,c1720e62aa1adbd840abc5a2fcc4bbe6806e2a0d,Implement missing overrides and relax smtAsserts,Matheus Aguiar,2023-05-04T00:55:49Z
v0.8.20,2023-05-10T11:21:23Z,53626fc092a0358d0e28f889e1ebc862593e5f1a,Bump docker images and evmone version.,Daniel Kirchner,2023-05-09T15:59:00Z
v0.8.20,2023-05-10T11:21:23Z,77af0b41df4654c8f11885885474ac8db05e388f,Bump evmone version in docker images to 0.10.0.,Daniel Kirchner,2023-05-09T11:06:55Z
v0.8.20,2023-05-10T11:21:23Z,347c966f082976fcc724a0c6c55c4b991d96a156,Merge pull request #14198 from ethereum/disallow-immutable-initialization-in-try-catch,Nikola Matić,2023-05-09T13:37:14Z
v0.8.20,2023-05-10T11:21:23Z,9a87b587d52cf59ecb5d6f947023e951a7a8627a,Disallow immutable initialization in try catch statements,Nikola Matic,2023-05-09T10:12:12Z
v0.8.20,2023-05-10T11:21:23Z,2da0a861ce155eb260585492fb0849fe10ae01a5,Merge pull request #14195 from ethereum/fix-push0-docs,Daniel,2023-05-08T16:57:11Z
v0.8.20,2023-05-10T11:21:23Z,cbd6495fb1ea13ecae1b24882411df596dd90eec,docs: mention that `push0` also decreases the runtime costs,hrkrshnn,2023-05-08T16:53:10Z
v0.8.20,2023-05-10T11:21:23Z,f32f35f8f1af1719aefe5b7edde364b77725bb0e,Merge pull request #14140 from ethereum/foundry-ci-setup,Daniel,2023-05-08T16:18:04Z
v0.8.20,2023-05-10T11:21:23Z,4ccda14798323d88191e9ed0375747e0c4d9c194,Merge pull request #14164 from BraxWong/BraxBranch,Daniel,2023-05-08T15:47:29Z
v0.8.20,2023-05-10T11:21:23Z,94d3747034a39566683d04820fe7b5fd1a97c239,Merge pull request #14158 from ethereum/shanghai,Daniel,2023-05-08T15:29:11Z
v0.8.20,2023-05-10T11:21:23Z,ccc2b8e2db7c67565aa29cc01ccbccd568e2b54d,Make python and foundry installation steps a command,Rodrigo Q. Saramago,2023-05-06T11:40:31Z
v0.8.20,2023-05-10T11:21:23Z,44da8507b1fc32083a62662dfbc130f22fc06306,Change default EVM version to Shanghai.,Daniel Kirchner,2023-04-26T11:03:17Z
v0.8.20,2023-05-10T11:21:23Z,759732d3108f12ee6f94547bb336aea6de59d7be,Remove python unlink,Rodrigo Q. Saramago,2023-05-04T14:18:46Z
v0.8.21,2023-07-19T08:57:55Z,d9974bed7134e043f7ccc593c0c19c67d2d45dc4,Merge pull request #14427 from ethereum/set-release-date-version-0.8.21,Nikola Matić,2023-07-19T08:56:46Z
v0.8.21,2023-07-19T08:57:55Z,ce1453b8f8bbef1caa4968f90e3c09fa0caf19de,Merge pull request #14422 from ethereum/sort-changelog-for-0.8.21,Nikola Matić,2023-07-19T08:51:53Z
v0.8.21,2023-07-19T08:57:55Z,601104ea942de985082863b15206c5fa03a649a7,Sort Changelog for 0.8.21 release,Nikola Matic,2023-07-18T17:56:07Z
v0.8.21,2023-07-19T08:57:55Z,09628b7502f85de143983726c3649dda8a09bfb4,Set release date for 0.8.21,Nikola Matic,2023-07-19T07:27:09Z
v0.8.21,2023-07-19T08:57:55Z,1acebf78ee2b58f1e40d8cc0b460de1237160f66,Merge pull request #14424 from ethereum/missing-changelog-entries,Nikola Matić,2023-07-18T19:43:24Z
v0.8.21,2023-07-19T08:57:55Z,f622a6c5148f87c498dbd1dbbdf3426a89782e38,Add missing changelog entries,Martin Blicha,2023-07-18T18:28:52Z
v0.8.21,2023-07-19T08:57:55Z,9206885bdd22278aa397c114858690f03249d7a0,Merge pull request #14421 from ethereum/fix-broken-docs-links,Nikola Matić,2023-07-18T17:15:14Z
v0.8.21,2023-07-19T08:57:55Z,2a46e2fedcf7afdc6a49db544a461fa4e4500c1d,Merge pull request #14366 from ethereum/selectorSideEffects,Nikola Matić,2023-07-18T17:14:30Z
v0.8.21,2023-07-19T08:57:55Z,aba7d1769c1430570a2b66fea315f129322813b8,Fix broken links in docs,Nikola Matic,2023-07-18T16:06:56Z
v0.8.21,2023-07-19T08:57:55Z,86602852be6495c0adb07daea443a8c095b65263,Add buglist entry,r0qs,2023-07-11T09:54:24Z
v0.8.21,2023-07-19T08:57:55Z,5c7214cbe343a57540754accb8a4bbc4db3027bd,Always generate code for .selector member access.,Daniel Kirchner,2023-06-26T15:14:08Z
v0.8.21,2023-07-19T08:57:55Z,64427412c4f0ed10e7aab5b7450f969835b07cbf,Merge pull request #14347 from ethereum/fixTypeCheckingAbiDecode,Nikola Matić,2023-07-18T16:14:45Z
v0.8.21,2023-07-19T08:57:55Z,23fb9bc3a6842884b4c9530651d5fcf71b50679d,Merge pull request #14367 from ethereum/functionTypeMobileType,Nikola Matić,2023-07-18T15:55:02Z
v0.8.21,2023-07-19T08:57:55Z,82cb5338a90b13a6d9483164bdb7734ed021c86a,Relax delegatecall type restriction plus test,Nikola Matic,2023-07-18T11:55:46Z
v0.8.21,2023-07-19T08:57:55Z,110e2a656da142bdec13f13bf06b9961cc074588,Restrict mobile types of function types.,Daniel Kirchner,2023-06-26T17:07:24Z
v0.8.21,2023-07-19T08:57:55Z,4fd5bbf50b24c9457fa87a091101295b0fbde7fc,Restrict mobileType of TypeType,Matheus Aguiar,2023-06-22T13:56:08Z
v0.8.21,2023-07-19T08:57:55Z,2c82873a2cd3f7a246683d688aa8ffdf836e9a8a,Merge pull request #14371 from ethereum/overrideMagicType_mobileType,Kamil Śliwak,2023-07-18T10:57:39Z
v0.8.21,2023-07-19T08:57:55Z,f3fc19080aba715b44c22323fd5ffa436aa8274c,Override mobileType of MagicType to null,Matheus Aguiar,2023-06-27T17:52:15Z
v0.8.21,2023-07-19T08:57:55Z,4c4410e0c5ec0faf794b497086c9354c8c1d223a,Merge pull request #14365 from ethereum/declarationFunctionTypeConversions,Kamil Śliwak,2023-07-17T17:21:29Z
v0.8.21,2023-07-19T08:57:55Z,0ab0842c2944680c3f92119ee4185822b9a63350,Disallow conversions between declaration function types.,Daniel Kirchner,2023-06-26T15:00:52Z
v0.8.21,2023-07-19T08:57:55Z,755110aed45a21a21def51c6b5dc946bbd284bc3,Merge pull request #14407 from ethereum/fix-inliner-argument-order-bug,Kamil Śliwak,2023-07-17T16:32:50Z
v0.8.21,2023-07-19T08:57:55Z,735326d50d0463290fdc18b786ab1566d8ce8064,Properly document FullInliner's prerequisites,Kamil Śliwak,2023-07-11T12:05:04Z
v0.8.21,2023-07-19T08:57:55Z,ba3f9dd2a2056a5b9def06568eef19b28be74af0,FullInliner: Do not include calls whose arguments may have side-effects,Kamil Śliwak,2023-07-11T10:33:33Z
v0.8.21,2023-07-19T08:57:55Z,5e1e0e7752f2c71eb0e07d5a9dc7d677e22366a1,FullInliner: Fix order of arguments of inlined functions,Kamil Śliwak,2023-07-11T10:13:00Z
v0.8.21,2023-07-19T08:57:55Z,a07f6c443ae6abe6b232999a7991929077dfb2ee,Tests for Yul argument evaluation order after optimization,Kamil Śliwak,2023-07-11T09:32:02Z
v0.8.21,2023-07-19T08:57:55Z,edceb4d2d1ee40e47e73fb8ee3271047e57d002a,Allow testing FullInliner without ExpressionSplitter,Kamil Śliwak,2023-07-11T09:49:05Z
v0.8.21,2023-07-19T08:57:55Z,96bb39d1b4569b8eb3f00273cce7741d9f55a662,Merge pull request #14304 from ethereum/relax-restrictions-on-immutable-initialization-outside-functions-and-modifiers,Kamil Śliwak,2023-07-17T14:38:57Z
v0.8.21,2023-07-19T08:57:55Z,11be2f4881d1644f15b026d1022388f06a034a34,Squashed commit of the following: (#14401),Paul Wackerow,2023-07-14T18:31:06Z
v0.8.21,2023-07-19T08:57:55Z,e70e595ce7ff80ad4c31de14b84b17723a6375d4,Merge pull request #14355 from ethereum/via-ir-bytecode-comparison,Kamil Śliwak,2023-07-14T15:26:13Z
v0.8.21,2023-07-19T08:57:55Z,dad2bf64723cc83f0168bae0310714db01983a50,Relax restrictions on immutable initialization,Kamil Śliwak,2023-05-30T14:07:00Z
v0.8.22,2023-10-25T10:40:08Z,4fc1097e8df32897ccee8985019610fa5a869212,Merge pull request #14642 from ethereum/set-release-date-0.8.22,Kamil Śliwak,2023-10-25T10:32:32Z
v0.8.22,2023-10-25T10:40:08Z,a582684d328100da20491c592544a55eeaa562ce,Set release date for 0.8.21 and update the bug list,Kamil Śliwak,2023-10-25T09:02:47Z
v0.8.22,2023-10-25T10:40:08Z,c7e52122884aa08ca0f3d7fd0c96794a7f8fd232,Merge pull request #13673 from ethereum/import-asm-json-updated,Daniel,2023-10-24T17:41:37Z
v0.8.22,2023-10-25T10:40:08Z,91c7b32d60813a7a9456e858a40be256cd3ec21a,CLI test for mass EVM assembly import/export,Alexander Arlt,2022-11-02T04:58:45Z
v0.8.22,2023-10-25T10:40:08Z,67e11fc477a1c361ea04751772b1d490361b6b93,EVM assembly import via --import-asm-json,Alexander Arlt,2022-11-02T04:58:45Z
v0.8.22,2023-10-25T10:40:08Z,3e823e01a5a295a90b861fc99345c2cd09121e89,Introduce AbstractAssemblyStack interface,Kamil Śliwak,2023-10-24T14:40:39Z
v0.8.22,2023-10-25T10:40:08Z,e8b898ce8cd85b4d02f79b4819e5398750dbf304,"ASTImportTest.sh: Keep temporary files in subdirs of a single, properly named dir",Kamil Śliwak,2023-10-24T14:40:39Z
v0.8.22,2023-10-25T10:40:08Z,2cce9c7076845ed336a4ca6838d243824094a1df,Merge pull request #13378 from ethereum/forLoopSpecialCaseCodegen,Daniel,2023-10-24T12:19:36Z
v0.8.22,2023-10-25T10:40:08Z,9efa75249fe1c2846f1afee2e67da100b5c20939,Merge pull request #14637 from ethereum/fix-broken-docs-links-0-8-22,Nikola Matić,2023-10-24T12:07:04Z
v0.8.22,2023-10-25T10:40:08Z,f294988d564a91f8aef76d57d35baf7359b52c1d,Fix broken docs link for 0.8.22,Nikola Matic,2023-10-24T08:07:49Z
v0.8.22,2023-10-25T10:40:08Z,2b8c9975b7118aaaf553f0db6e75377f48c36bd7,Special case code generation for for loops.,Daniel Kirchner,2022-08-10T13:48:06Z
v0.8.22,2023-10-25T10:40:08Z,1b5775acff81e1a049c809ac2503afae75a546d0,Merge pull request #14591 from ethereum/old-evm-deprecation-warning,Kamil Śliwak,2023-10-23T13:29:41Z
v0.8.22,2023-10-25T10:40:08Z,127a390066825e65e7cd7b88971d58e6a09d1752,docs: Fix broken style in the description of shanghai EVM features,Kamil Śliwak,2023-10-10T13:15:16Z
v0.8.22,2023-10-25T10:40:08Z,2f01aa3365ac054cac0994dc5f6a15c64c562ba7,Issue a deprecation warning for byzantium and older EVM versions,Kamil Śliwak,2023-10-06T15:42:11Z
v0.8.22,2023-10-25T10:40:08Z,f0f23931816a1d65875d8a96923a554380fc1042,cmdlineTests.sh: Remove the empty line after the pre-release warning as well,Kamil Śliwak,2023-10-10T13:34:16Z
v0.8.22,2023-10-25T10:40:08Z,1b7652ef0b04271e96eb28bc02ba60c8e2874358,Merge pull request #14597 from ethereum/add-steps-to-full-simplify,Bhargava Shastry,2023-10-23T11:23:30Z
v0.8.22,2023-10-25T10:40:08Z,a3ad63eff49276f9b4c0884b55cfeb0d22d96281,Add missing optimizer dependencies for fullSimplify and loadResolver tests and update tests.,Bhargava Shastry,2023-10-18T09:45:03Z
v0.8.22,2023-10-25T10:40:08Z,f8282a6ab31fe023c0c781f970a68407d94b72f0,Add tests that fail.,Bhargava Shastry,2023-10-09T11:36:11Z
v0.8.22,2023-10-25T10:40:08Z,b187d065511a5c35d5a9c094bbc2935186b02ee2,Merge pull request #14534 from pgebal/pgebal/operators,Leo,2023-10-22T13:15:12Z
v0.8.22,2023-10-25T10:40:08Z,da7c00e1e5f64293d5283cd5fe1a39391ad17966,fix test error,Pawel Gebal,2023-10-20T14:39:51Z
v0.8.22,2023-10-25T10:40:08Z,353dbdde8a31c7a1d1dc35ff1bbf310707251fa2,refactor: rename calledExpr to boundArgumentCall,Pawel Gebal,2023-10-19T14:26:30Z
v0.8.22,2023-10-25T10:40:08Z,13c2d62146ba7330cce6146c3029d06f6f5c0dee,apply CR changes,Pawel Gebal,2023-10-06T10:16:02Z
v0.8.22,2023-10-25T10:40:08Z,78eb37d2596c9416b3fac9881414bf7e9c524de8,Support user defined operators in SMT,Pawel Gebal,2023-08-08T15:48:38Z
v0.8.22,2023-10-25T10:40:08Z,ddb0d8953ce93fab7e9eeda523c94015129bb0e1,Merge pull request #14580 from ethereum/fix-isoltest-info-color,Kamil Śliwak,2023-10-19T19:49:56Z
v0.8.22,2023-10-25T10:40:08Z,0da44caa06f005b688dcf4f01b962d5862b9805c,Reuse color definitions between SourceReferenceFormatter and CommonSyntaxTest,Kamil Śliwak,2023-09-29T20:43:49Z
v0.8.22,2023-10-25T10:40:08Z,d4f55030c4c8b541a25bfb712c291512ae7cd2d2,CommonSyntaxTest: Fix info messages being colored as errors,Kamil Śliwak,2023-09-28T16:30:26Z
v0.8.22,2023-10-25T10:40:08Z,2e8e1f3a12fe94675d354b0e4eca1aedb28e4374,Store Error::Type rather than a string in SyntaxTestError,Kamil Śliwak,2023-09-29T20:08:10Z
v0.8.22,2023-10-25T10:40:08Z,0e51e57971ea5c3980184a0ee41f2ad58a66c0b8,Add Error::parseErrorType(),Kamil Śliwak,2023-09-29T20:07:44Z
v0.8.22,2023-10-25T10:40:08Z,810c446e990e079023a1f0549bd02e3e73dfa97d,Merge pull request #14610 from ethereum/introduce-no-import-callback-cli-option,Nikola Matić,2023-10-19T16:30:06Z
v0.8.22,2023-10-25T10:40:08Z,db98eed5c2079d240100093c9da8c0c7f2442113,Introduce --no-import-callback CLI option,Nikola Matic,2023-10-13T08:07:43Z
v0.8.23,2023-11-08T12:20:36Z,4fd869e92c241cf99e64c6acf6de9bded299efa9,Set version to 0.8.24,Kamil Śliwak,2023-11-08T10:48:55Z
v0.8.23,2023-11-08T12:20:36Z,f704f362dbb2a0af54d1484eb50cdafbc7dc086d,Merge pull request #14672 from ethereum/set-release-date-for-0-8-23,Nikola Matić,2023-11-08T11:32:56Z
v0.8.23,2023-11-08T12:20:36Z,9736b17e456412c5878de105ee41c298015eca4f,Merge pull request #14675 from ethereum/fix-invalid-link-in-bug-blog-post,Daniel,2023-11-08T11:31:51Z
v0.8.23,2023-11-08T12:20:36Z,5cafa8c82618db013546755864412a3db8074641,Fix link in bugs.json for 0.8.23,Nikola Matic,2023-11-08T11:25:03Z
v0.8.23,2023-11-08T12:20:36Z,7e84be61e31bab9a7d9a6659ff4cf95417c13bbc,Set date for 0.8.23 release,Nikola Matic,2023-11-08T09:05:42Z
v0.8.23,2023-11-08T12:20:36Z,12f7c7a651a7bb110f31151d5634557b336e3f13,Merge pull request #14671 from ethereum/remove-language-features-from-changelog,Nikola Matić,2023-11-08T10:05:52Z
v0.8.23,2023-11-08T12:20:36Z,8292d7b53a1572dad7d4b422497078d42d17c273,Remove superflous language features category from Changelog,Nikola Matic,2023-11-08T08:17:49Z
v0.8.23,2023-11-08T12:20:36Z,34b70af29cb2a883df315e2871f4f016fff1bf83,Merge pull request #14649 from ethereum/assemblyItemVerbatimComparison,Daniel,2023-11-08T03:35:44Z
v0.8.23,2023-11-08T12:20:36Z,41ceb483fafb550ae9dd121f322cfc1f2e32cd91,Add cmdline test,Matheus Aguiar,2023-11-08T02:00:23Z
v0.8.23,2023-11-08T12:20:36Z,48fdbd39b3db163ee563222d15b15c79fcd3cc95,Fix assembly item comparison for verbatim.,Daniel Kirchner,2023-10-25T23:11:00Z
v0.8.23,2023-11-08T12:20:36Z,cc56cb5921e28b3a80b8120702cde92f773f4ad9,Add verbatim bug test case.,Daniel Kirchner,2023-11-07T23:45:37Z
v0.8.23,2023-11-08T12:20:36Z,cb93e6e93ff3edb2cb34cfc190d5207ec9703435,Merge pull request #14657 from ethereum/accept-empty-optimizer-sequence-with-yul-optimizer-disabled,Nikola Matić,2023-11-07T15:46:53Z
v0.8.23,2023-11-08T12:20:36Z,d899d9c2c1095efe958c64c260c3b0a3fad726f0,Accept empty optimizer sequence with Yul optimizer disabled,Nikola Matic,2023-10-30T10:44:00Z
v0.8.23,2023-11-08T12:20:36Z,4d10cb57241f35a0b5e500c46476e183a113de08,Update README.md for X (Twitter) new brand guidelines (#14665),Nuzair,2023-11-07T11:02:48Z
v0.8.23,2023-11-08T12:20:36Z,f70bd9495c53ea147be960dbf8ccce1533ed2b04,Merge pull request #14646 from ethereum/updateUbuntuVersions,Daniel,2023-11-06T11:13:05Z
v0.8.23,2023-11-08T12:20:36Z,7bf058b0c53a30b5040cb8905fdf7313f25bd42b,Update ubuntu versions in PPA scripts.,Daniel Kirchner,2023-10-25T12:26:22Z
v0.8.23,2023-11-08T12:20:36Z,7df949edb22598e9d946660020c5390d0ce81bf8,Merge pull request #14644 from ethereum/update-release-checklist,Daniel,2023-10-31T10:31:03Z
v0.8.23,2023-11-08T12:20:36Z,79b1f55cc51334cee7a38364bdcb0599702dd598,Remove references to homebrew-ethereum,Nikola Matic,2023-10-26T11:42:55Z
v0.8.23,2023-11-08T12:20:36Z,74c2440416f9dcd2472d4d19203bae6ac359b8a7,Update the release checklist,Nikola Matic,2023-10-25T10:45:23Z
v0.8.23,2023-11-08T12:20:36Z,ad3caa7ff477e00e5cf41fc54a245095add3ee03,Merge pull request #14238 from robriks/patch-2,Daniel,2023-10-30T10:07:16Z
v0.8.23,2023-11-08T12:20:36Z,d8de97d0c3c61f5021d00778792e70bb2bfbef10,Merge pull request #14651 from ethereum/fix-wrong-url-name-in-standard-json-tests,Nikola Matić,2023-10-26T19:51:26Z
v0.8.23,2023-11-08T12:20:36Z,23bcc69478ae5d9b2759bedb2ede47ea7f1ff78d,Fix wrong file path in standard json tests,Nikola Matic,2023-10-26T14:34:49Z
v0.8.23,2023-11-08T12:20:36Z,28ee5d3fad770dfaf4c5c1addb9f1ee489bc34e3,Merge pull request #14645 from ethereum/set-version-to-0-8-23,Kamil Śliwak,2023-10-25T13:14:58Z
v0.8.23,2023-11-08T12:20:36Z,609ef154d08d1e947097ff6343dd7511813db8ea,Set version to 0.8.23,Nikola Matic,2023-10-25T12:00:37Z
v0.8.24,2024-01-25T10:28:00Z,0e03deca512098460d8fcba52bc5e0cb003e90e5,Set version to 0.8.25,Nikola Matic,2024-01-25T08:36:37Z
v0.8.24,2024-01-25T10:28:00Z,e11b9ed9f2c254bc894d844c0a64a0eb76bbb4fd,Merge pull request #14810 from ethereum/set-changelog-for-8-24-release,Nikola Matić,2024-01-25T09:32:10Z
v0.8.24,2024-01-25T10:28:00Z,0da45273674ff2e4c33f60bd83d1622110cbfc19,Update changelog for 0.8.24 release,Nikola Matic,2024-01-25T08:19:23Z
v0.8.24,2024-01-25T10:28:00Z,2ec57264360931538cde74537802ffde587af3d0,Merge pull request #14809 from ethereum/fix-changelog-for-release,Nikola Matić,2024-01-25T08:16:02Z
v0.8.24,2024-01-25T10:28:00Z,1377d433ae520bcb3fbf9d39325d99457d484af4,Merge pull request #14808 from ethereum/fix-docs-broken-links,Nikola Matić,2024-01-25T07:54:30Z
v0.8.24,2024-01-25T10:28:00Z,fe3b94de66f950e41856b9053ecd186d5804aba9,Order changelog,Nikola Matic,2024-01-25T07:29:03Z
v0.8.24,2024-01-25T10:28:00Z,6d7fc69f6de12d2671ec45df3a0458637ca10a60,Fix broken link in docs,Nikola Matic,2024-01-25T07:05:27Z
v0.8.24,2024-01-25T10:28:00Z,62e27e4b712234c78c71e03f359cb287ae75db1b,Merge pull request #14285 from ethereum/evmjson-import-via-standard-json,Kamil Śliwak,2024-01-25T04:29:47Z
v0.8.24,2024-01-25T10:28:00Z,4ed238035721f62ecb95355c15aa855498a1664d,Add support to import EVM assembly via Standard JSON.,Alexander Arlt,2023-05-31T21:22:23Z
v0.8.24,2024-01-25T10:28:00Z,ac3703a1abbb7310c9addddf0e69c93943752fab,using-the-compiler.rst: Adjust SolidityAST docs to match the pre-existing JSON structure,Kamil Śliwak,2024-01-25T03:39:41Z
v0.8.24,2024-01-25T10:28:00Z,ae7039f98fa295b6b8d9991c63daf717f30ac010,Merge pull request #14784 from ethereum/issue-a-warning-when-comparing-internal-function-pointers,Kamil Śliwak,2024-01-25T01:40:39Z
v0.8.24,2024-01-25T10:28:00Z,ef663c25a6c9d65fd101434fcfe3e3dcad3b9dcd,Changelog and docs,Nikola Matic,2024-01-18T11:57:15Z
v0.8.24,2024-01-25T10:28:00Z,631fd9daaad4e142e15c0fd87dddf3b44219e07a,Issue a warning when comparing internal function pointers,Nikola Matic,2024-01-17T14:20:50Z
v0.8.24,2024-01-25T10:28:00Z,bc62f28e522d31037ed5a0bc64bca2b3a86b2565,Merge pull request #14725 from ethereum/apple_silicon_build,Kamil Śliwak,2024-01-25T00:17:31Z
v0.8.24,2024-01-25T10:28:00Z,29fc962cf41dd7074f33fb85a8afa603fe1a3d4e,Merge pull request #14785 from ethereum/eip-6780-selfdestruct,Kamil Śliwak,2024-01-25T00:13:28Z
v0.8.24,2024-01-25T10:28:00Z,7e7c45cb02fbb13fbdd861f9f1af11205d874afc,Merge pull request #14737 from ethereum/transientStorageBasicSupport,Kamil Śliwak,2024-01-25T00:07:46Z
v0.8.24,2024-01-25T10:28:00Z,ea0b75089bc999604b541eb042e39a8ac3648484,Add support for apple silicon.,Alexander Arlt,2023-12-11T14:52:47Z
v0.8.24,2024-01-25T10:28:00Z,261e8b9f7d63c2b0cfe0c7d45d1857d264ff3610,Test new semantic of selfdestruct added by EIP-6780,r0qs,2024-01-16T20:17:28Z
v0.8.24,2024-01-25T10:28:00Z,89b73b61fe7fcc1de88f2f094908255f24fd9848,Introduce transient storage support for Yul and inline assembly.,Matheus Aguiar,2024-01-12T21:25:43Z
v0.8.24,2024-01-25T10:28:00Z,8f5ee88b165bcc8f8220e8fc02789565fd84287f,Merge pull request #14779 from ethereum/mcopy,Kamil Śliwak,2024-01-24T18:57:33Z
v0.8.24,2024-01-25T10:28:00Z,89a70c749a4964bab301b0bdc25edee9530f5659,Merge pull request #14795 from ethereum/osx-caching,Kamil Śliwak,2024-01-24T18:57:01Z
v0.8.24,2024-01-25T10:28:00Z,ba95a29744e8ad66a3d0afdfe119a7c03b3df68c,Fix macOS dependency cache.,Alexander Arlt,2024-01-22T14:27:58Z
v0.8.24,2024-01-25T10:28:00Z,bd762785eb568d533bfc0a8d898e4bc2b95486b5,Yul builtin for MCOPY,Kamil Śliwak,2024-01-08T18:02:04Z
v0.8.24,2024-01-25T10:28:00Z,1a8020260d3598e525ae9c0640648f4fc506f024,A few extra optimizer tests for MSTORE,Kamil Śliwak,2024-01-23T15:39:13Z
v0.8.24,2024-01-25T10:28:00Z,1b75d489c56ace26ccc18d2208ba1b881cb1e6dd,More basic tests for memory guard,Kamil Śliwak,2024-01-23T15:39:18Z
v0.8.24,2024-01-25T10:28:00Z,ce98680ee3bd5d906a0837e4769165493f8f60d7,Support bytes concat in formal verification (#14685),pgebal,2024-01-24T07:50:28Z
v0.8.24,2024-01-25T10:28:00Z,01cb85fd63f2f424d4b59028618bd8d3ed4b0dcd,Merge pull request #14759 from ethereum/eip-4844-add-blobhash-2,Kamil Śliwak,2024-01-22T19:17:45Z
v0.8.24,2024-01-25T10:28:00Z,81268e336573721819e39fbb3fefbc9344ad176c,Add blobhash high-level global function.,r0qs,2023-12-27T20:50:28Z
v0.8.24,2024-01-25T10:28:00Z,f05d0a9c4012beec00a02970166e3251c2c5931a,Merge pull request #14790 from ethereum/testing-tweaks-before-mcopy,Kamil Śliwak,2024-01-22T13:50:58Z
v0.8.24,2024-01-25T10:28:00Z,7f79cd87a1e14a9ee9ba4553ef8666c7d9b61acc,MemoryGuardTest: Respect EVM version selected on the command line,Kamil Śliwak,2024-01-19T22:58:14Z
v0.8.25,2024-03-14T11:30:42Z,4b748854d76b095ebec51c518ffca63b2494b123,Set version to 0.8.26,Nikola Matic,2024-03-14T10:35:19Z
v0.8.25,2024-03-14T11:30:42Z,b61c2a91b3a478bd53fb831b0e8811668bc0dd05,Sort changelog and add release date for 0.8.25 (#14939),Nikola Matić,2024-03-14T10:29:02Z
v0.8.25,2024-03-14T11:30:42Z,b0ffcccf5c7b1b86b924aa27f7157cbc49f0d9da,Use specific hardhat version on openzeppelin and gp2 external tests (#14938),r0qs,2024-03-14T06:40:36Z
